"firmhash","firm","url","ranking","industry","sector","revenue_in_millions","profits_in_millions","market_value_in_millions","n_employees","reputation_score_2020","reputation_score_2019","include","ranklabel"
15031200,"WEC Energy Group","https://www.wecenergygroup.com",416,"Utilities: Gas and Electric","Energy",7523.1,1134.0,27799.2,7509,"","",True,"301-500"
82832251,"Graybar Electric","https://www.graybar.com",415,"Wholesalers: Diversified","Wholesalers",7231.0,108.0,"",9000,6.83,6.71,False,"301-500"
87575473,"American Tower","https://www.americantower.com",414,"Real Estate","Financials",7843.0,1889.0,98962.0,5454,6.21,"",True,"301-500"
53447891,"DCP Midstream","https://www.dcpmidstream.com",413,"Pipelines","Energy",7625.0,17.0,847.9,2250,"","",True,"301-500"
90867754,"Veritiv","https://www.veritivcorp.com",412,"Wholesalers: Diversified","Wholesalers",7659.4,29.5,126.9,8000,"","",False,"301-500"
40830605,"KeyCorp","https://www.key.com",411,"Commercial Banks","Financials",7694.0,1717.0,10057.8,17045,"","",True,"301-500"
78132452,"Quest Diagnostics","https://www.questdiagnostics.com",410,"Health Care: Pharmacy and Other Services","Health Care",8361.0,1105.0,17164.0,47000,6.58,6.59,True,"301-500"
24479605,"Insight Enterprises","https://www.insight.com",409,"Information Technology Services","Technology",8347.0,163.0,2842.0,11261,"","",True,"301-500"
58625292,"PPL","https://www.pplweb.com",408,"Utilities: Gas and Electric","Energy",7769.0,1746.0,18949.6,12280,"","",True,"301-500"
96874485,"J.M. Smucker","https://www.jmsmucker.com",407,"Food Consumer Products","Food, Beverages & Tobacco",7838.0,514.4,12658.2,7400,"","",False,"301-500"
21721252,"Spirit AeroSystems Holdings","https://www.spiritaero.com",406,"Aerospace & Defense","Aerospace & Defense",7863.1,530.1,2506.5,18200,"","",False,"301-500"
62628136,"Regeneron Pharmaceuticals","https://www.regeneron.com",405,"Pharmaceuticals","Health Care",8319.0,2279.0,61028.0,8100,"","",True,"301-500"
33599320,"Thor Industries","https://www.thorindustries.com",404,"Motor Vehicles & Parts","Motor Vehicles & Parts",7864.8,133.3,2328.3,21750,"","",False,"301-500"
58511130,"Motorola Solutions","https://www.motorolasolutions.com",403,"Network and Other Communications Equipment","Technology",7517.0,780.0,29314.0,17000,6.28,5.96,True,"301-500"
78510468,"W.R. Berkley","https://www.berkley.com",402,"Insurance: Property and Casualty (Stock)","Financials",7902.2,681.9,9569.1,7493,"","",True,"301-500"
68806025,"Western & Southern Financial Group","https://www.westernsouthern.com",401,"Insurance: Life, Health (Mutual)","Financials",7920.5,244.9,"",2787,"","",True,"301-500"
3354573,"Cincinnati Financial","https://www.cinfin.com",400,"Insurance: Property and Casualty (Stock)","Financials",7924.2,1997.4,12241.5,5200,"","",True,"301-500"
40198043,"Zimmer Biomet Holdings","https://www.zimmerbiomet.com",399,"Medical Products and Equipment","Health Care",7982.2,1131.6,20891.4,19900,"","",True,"301-500"
19789607,"Hershey","https://www.thehersheycompany.com",398,"Food Consumer Products","Food, Beverages & Tobacco",7986.3,1149.7,27791.8,15330,"","",False,"301-500"
41610834,"Foot Locker","https://www.footlocker-inc.com",397,"Specialty Retailers: Apparel","Retailing",8005.0,491.0,2297.4,33294,"","",True,"301-500"
74239827,"Raymond James Financial","https://www.raymondjames.com",396,"Securities and Asset Management","Financials",8368.0,862.0,14236.0,14800,6.35,6.04,True,"301-500"
51485139,"Citizens Financial Group","https://www.citizensbank.com",395,"Commercial Banks","Financials",8066.0,1791.0,8040.0,17997,"","",True,"301-500"
45301718,"JetBlue Airways","https://www.jetblue.com",394,"Airlines","Transportation",8094.0,569.0,2525.7,19032,"","",True,"301-500"
66722796,"Frontier Communications","https://www.frontier.com",393,"Telecommunications","Telecommunications",8107.0,5911.0,39.9,18317,"","",True,"301-500"
98482073,"Constellation Brands","https://www.cbrands.com",392,"Beverages","Food, Beverages & Tobacco",8116.0,3435.9,27601.3,9800,"","",False,"301-500"
68194135,"Westlake Chemical","https://www.westlake.com",391,"Chemicals","Chemicals",8118.0,421.0,4900.8,9430,"","",False,"301-500"
52141594,"Andersons","https://www.andersonsinc.com",390,"Food Production","Food, Beverages & Tobacco",8170.2,18.3,628.7,2284,"","",False,"301-500"
89999379,"Expeditors Intl. of Washington","https://www.expeditors.com",389,"Transportation and Logistics","Transportation",8175.4,590.4,11208.2,18000,"","",True,"301-500"
71422243,"Westinghouse Air Brake","https://www.wabteccorp.com",388,"Industrial Machinery","Industrials",8200.0,326.7,9227.1,27500,"","",True,"301-500"
37031491,"Williams","https://www.williams.com",387,"Pipelines","Energy",8201.0,850.0,17165.7,4812,"","",True,"301-500"
34266830,"Amphenol","https://www.amphenol.com",386,"Network and Other Communications Equipment","Technology",8225.4,1155.0,21725.6,74000,"","",True,"301-500"
81880697,"Sanmina","https://www.sanmina.com",385,"Semiconductors and Other Electronic Components","Technology",8233.9,141.5,1927.2,38500,"","",True,"301-500"
19848280,"Masco","https://www.masco.com",384,"Home Equipment, Furnishings","Household Products",8235.0,935.0,9118.0,22000,"","",True,"301-500"
26129213,"American Financial Group","https://www.afginc.com",383,"Insurance: Property and Casualty (Stock)","Financials",8237.0,897.0,6331.0,7700,"","",True,"301-500"
48526305,"Huntsman","https://www.huntsman.com",382,"Chemicals","Chemicals",8342.0,562.0,3217.2,10000,"","",False,"301-500"
75107529,"CommScope Holding","https://www.commscope.com",381,"Network and Other Communications Equipment","Technology",8345.1,929.5,1779.0,30000,"","",True,"301-500"
36089755,"Tractor Supply","https://www.tractorsupply.com",380,"Specialty Retailers: Other","Retailing",8351.9,562.4,9809.9,24000,"","",True,"301-500"
69942192,"WESCO International","https://www.wesco.com",379,"Wholesalers: Diversified","Wholesalers",10297.0,134.0,4294.0,18000,5.67,6.29,False,"301-500"
66773769,"Casey’s General Stores","https://www.caseys.com",378,"Specialty Retailers: Other","Retailing",8364.9,203.9,4874.8,26866,"","",True,"301-500"
48540523,"Oshkosh","https://www.oshkoshcorp.com",377,"Construction and Farm Machinery","Industrials",6738.0,318.0,6517.0,14400,"","",True,"301-500"
99466245,"Erie Insurance Group","https://www.erieinsurance.com",376,"Insurance: Property and Casualty (Mutual)","Financials",8443.3,551.0,"",5778,"","",True,"301-500"
489555,"Fidelity National Financial","https://www.fnf.com",375,"Insurance: Property and Casualty (Stock)","Financials",8469.0,1062.0,6854.3,23484,"","",True,"301-500"
10215684,"NOV","https://www.nov.com",374,"Oil and Gas Equipment, Services","Energy",8479.0,6095.0,3793.9,34645,"","",True,"301-500"
33912053,"Chesapeake Energy","https://www.chk.com",373,"Mining, Crude-Oil Production","Energy",8489.0,308.0,337.7,2300,"","",True,"301-500"
96587863,"Darden Restaurants","https://www.darden.com",372,"Food Services","Hotels, Restaurants & Leisure",8510.4,713.4,6580.0,184514,"","",False,"301-500"
11361241,"Eversource Energy","https://www.eversource.com",371,"Utilities: Gas and Electric","Energy",8526.5,909.1,25835.3,8234,"","",True,"301-500"
3367782,"SpartanNash","https://www.spartannash.com",370,"Wholesalers: Food and Grocery","Wholesalers",8536.1,5.7,520.5,13800,"","",False,"301-500"
63211912,"Autoliv","https://www.autoliv.com",369,"Motor Vehicles & Parts","Motor Vehicles & Parts",8547.6,461.5,4017.4,61957,"","",False,"301-500"
80425583,"Thrivent Financial for Lutherans","https://www.thrivent.com",368,"Insurance: Life, Health (Mutual)","Financials",8611.7,968.1,"",3235,"","",True,"301-500"
94510628,"Dana","https://www.dana.com",367,"Motor Vehicles & Parts","Motor Vehicles & Parts",8620.0,226.0,1128.2,36300,"","",False,"301-500"
14591254,"Coty","https://www.coty.com",366,"Household and Personal Products","Household Products",8648.5,3784.2,3924.4,19000,"","",True,"301-500"
25598202,"Targa Resources","https://www.targaresources.com",365,"Pipelines","Energy",8671.1,209.2,1610.8,2680,"","",True,"301-500"
79294209,"Genworth Financial","https://www.genworth.com",364,"Insurance: Life, Health (stock)","Financials",8681.0,343.0,1675.8,3100,"","",True,"301-500"
84644694,"Caesars Holdings","https://www.caesars.com",363,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",8742.0,1195.0,4612.1,64000,"","",False,"301-500"
69598745,"Dick’s Sporting Goods","https://www.dickssportinggoods.com",362,"Specialty Retailers: Other","Retailing",8750.7,297.5,1848.3,28450,"","",True,"301-500"
69743621,"Yum China Holdings","https://ir.yumchina.com",361,"Food Services","Hotels, Restaurants & Leisure",8776.0,713.0,16033.2,450000,"","",False,"301-500"
53760727,"Alaska Air Group","https://www.alaskaair.com",360,"Airlines","Transportation",8781.0,769.0,3490.0,24134,"","",True,"301-500"
27875924,"Anixter International","https://www.anixter.com",359,"Wholesalers: Electronics and Office Equipment","Wholesalers",8845.6,262.9,2972.7,9400,"","",False,"301-500"
51661564,"Berry Global Group","https://www.berryglobal.com",358,"Packaging, Containers","Materials",8878.0,404.0,4463.0,48000,"","",False,"301-500"
54480959,"Huntington Ingalls Industries","https://www.huntingtoningalls.com",357,"Aerospace & Defense","Aerospace & Defense",8899.0,549.0,7420.3,42000,"","",False,"301-500"
97051208,"Mosaic","https://www.mosaicco.com",356,"Chemicals","Chemicals",8906.3,1067.4,4098.2,12600,"","",False,"301-500"
80056917,"Air Products & Chemicals","https://www.airproducts.com",355,"Chemicals","Chemicals",8918.9,1760.0,44049.6,17570,"","",False,"301-500"
77729631,"Ryder System","https://www.ryder.com",354,"Trucking, Transportation, Logistics","Transportation",8484.0,202.0,3748.0,39900,6.52,5.97,True,"301-500"
94208852,"Voya Financial","https://www.voya.com",353,"Diversified Financials","Financials",8942.0,351.0,5366.2,6000,6.09,"",True,"301-500"
31985907,"Icahn Enterprises","https://www.ielp.com",352,"Diversified Financials","Financials",8992.0,1098.0,10365.7,28033,"","",True,"301-500"
42542357,"Alleghany","https://www.alleghany.com",351,"Insurance: Property and Casualty (Stock)","Financials",9040.7,857.8,7923.5,10786,"","",True,"301-500"
31187373,"AGCO","https://www.agcocorp.com",350,"Construction and Farm Machinery","Industrials",9041.4,125.2,3546.3,20961,"","",True,"301-500"
69926170,"KKR","https://www.kkr.com",349,"Securities","Financials",9120.3,2005.0,19912.6,1384,"","",True,"301-500"
84510021,"Wayfair","https://www.wayfair.com",348,"Internet Services and Retailing","Retailing",13008.0,170.0,29247.0,15900,6.73,7.39,True,"301-500"
16842092,"Xerox Holdings","https://www.xerox.com",347,"Computers, Office Equipment","Technology",9145.0,1353.0,4030.2,27000,"","",True,"301-500"
92983493,"J.B. Hunt Transport Services","https://www.jbhunt.com",346,"Trucking, Truck Leasing","Transportation",9165.3,516.3,9800.3,29056,6.04,5.89,True,"301-500"
7798835,"Avis Budget Group","https://www.avisbudgetgroup.com",345,"Automotive Retailing, Services","Retailing",9172.0,302.0,966.6,25600,"","",True,"301-500"
45334775,"EMCOR Group","https://www.emcorgroup.com",344,"Engineering, Construction","Engineering & Construction",9174.6,325.1,3449.8,36000,"","",False,"301-500"
32382052,"Eastman Chemical","https://www.eastman.com",343,"Chemicals","Chemicals",9273.0,759.0,6330.0,14500,"","",False,"301-500"
52203095,"Delek US Holdings","https://www.delekus.com",342,"Petroleum Refining","Energy",9298.2,310.6,1190.1,3707,"","",True,"301-500"
87765945,"Pioneer Natural Resources","https://www.pxd.com",341,"Mining, Crude-Oil Production","Energy",9304.0,756.0,11624.9,2323,5.83,"",True,"301-500"
82959595,"United Rentals","https://www.unitedrentals.com",340,"Equipment Leasing","Business Services",9359.0,1172.0,12557.0,19100,"","",True,"301-500"
51274186,"Univar Solutions","https://www.univarsolutions.com",339,"Wholesalers: Diversified","Wholesalers",9443.8,100.2,1810.4,10300,"","",False,"301-500"
96357351,"Hilton Worldwide Holdings","https://www.hilton.com",338,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure",5786.0,316.0,29881.0,173000,7.16,7.38,False,"301-500"
82713539,"Hormel Foods","https://www.hormelfoods.com",337,"Food Consumer Products","Food, Beverages & Tobacco",9497.3,978.8,25081.9,18800,"","",False,"301-500"
29389813,"Jones Financial (Edward Jones)","https://www.edwardjones.com/index.html",336,"Securities and Asset Management","Financials",9950.0,1192.0,"",49000,5.97,6.13,True,"301-500"
34627030,"Markel","https://www.markelcorp.com",335,"Insurance: Property and Casualty (Stock)","Financials",9526.2,1790.5,12787.1,18600,"","",True,"301-500"
9127042,"Conagra Brands","https://www.conagrabrands.com",334,"Food Consumer Products","Food, Beverages & Tobacco",9538.4,678.3,14290.8,18000,"","",False,"301-500"
5545513,"Equitable Holdings","https://www.equitableholdings.com",333,"Insurance: Life, Health (stock)","Financials",9591.0,1733.0,6706.9,10100,"","",True,"301-500"
73707753,"Owens & Minor","https://www.owens-minor.com",332,"Wholesalers: Health Care","Health Care",9650.0,62.4,576.9,15400,"","",True,"301-500"
15561662,"Lam Research","https://www.lamresearch.com",331,"Semiconductors","Technology",11929.0,2964.0,81078.0,11700,6.7,6.41,True,"301-500"
49551829,"Advance Auto Parts","https://www.advanceautoparts.com",330,"Specialty Retailers: Other","Retailing",9709.0,486.9,6461.3,53000,"","",True,"301-500"
26800062,"Cheniere Energy","https://www.cheniere.com",329,"Energy","Energy",9730.0,648.0,8511.8,1530,"","",True,"301-500"
53861642,"Newmont","https://www.newmont.com",328,"Mining, Crude-Oil Production","Energy",11083.0,2570.0,51030.0,16600,7.13,"",True,"301-500"
42913677,"Altice USA","https://www.alticeusa.com",327,"Telecommunications","Telecommunications",9760.9,138.9,14109.5,10700,"","",True,"301-500"
12449554,"Hertz Global Holdings","https://www.hertz.com",326,"Automotive Retailing, Services","Retailing",9779.0,58.0,878.0,38000,"","",True,"301-500"
20903335,"Fifth Third Bancorp","https://www.53.com",325,"Commercial Banks","Financials",9790.0,2512.0,10560.3,19869,"","",True,"301-500"
65052018,"NRG Energy","https://www.nrg.com",324,"Energy","Energy",9871.0,4438.0,6829.8,4577,"","",True,"301-500"
26200401,"PVH","https://www.pvh.com",322,"Apparel","Apparel",9909.0,417.3,2746.2,30750,"","",False,"301-500"
15780010,"Mohawk Industries","https://www.mohawkind.com",321,"Home Equipment, Furnishings","Household Products",9970.7,744.2,5464.3,41800,"","",True,"301-500"
68063241,"Auto-Owners Insurance","https://www.auto-owners.com",320,"Insurance: Property and Casualty (Mutual)","Financials",10007.4,1352.4,"",6141,"","",True,"301-500"
64521382,"Calpine","https://www.calpine.com",319,"Energy","Energy",10072.0,770.0,"",2256,"","",True,"301-500"
92768761,"News Corp.","https://www.newscorp.com",318,"Publishing, Printing","Media",10074.0,155.0,5279.7,28000,"","",True,"301-500"
36648018,"Public Service Enterprise Group","https://www.pseg.com",317,"Utilities: Gas and Electric","Energy",10076.0,1693.0,22685.3,12992,"","",True,"301-500"
72588658,"Newell Brands","https://www.newellbrands.com",316,"Home Equipment, Furnishings","Household Products",10083.1,106.6,5949.1,30000,"","",True,"301-500"
39321750,"Assurant","https://www.assurant.com",315,"Insurance: Property and Casualty (Stock)","Financials",10086.8,382.6,6217.9,13900,"","",True,"301-500"
34480755,"O’Reilly Automotive","https://www.oreillyauto.com",314,"Specialty Retailers: Other","Retailing",10150.0,1391.0,22353.4,67663,"","",True,"301-500"
91120469,"Oneok","https://www.oneok.com",313,"Pipelines","Energy",10164.4,1278.6,9014.5,2882,"","",True,"301-500"
54470719,"BorgWarner","https://www.borgwarner.com",312,"Motor Vehicles & Parts","Motor Vehicles & Parts",10168.0,746.0,5037.4,29000,"","",False,"301-500"
31030789,"Fiserv","https://www.fiserv.com",311,"Financial Data Services","Business Services",15065.0,905.0,73172.0,44000,6.7,6.55,True,"301-500"
9684748,"AES","https://www.aes.com",310,"Utilities: Gas and Electric","Energy",10189.0,303.0,9040.8,8000,"","",True,"301-500"
17681473,"PulteGroup","https://www.pultegroup.com",309,"Homebuilders","Engineering & Construction",11036.0,1407.0,12518.0,5245,6.08,5.4,False,"301-500"
51265684,"Interpublic Group","https://www.interpublic.com",308,"Advertising, marketing","Business Services",10221.3,656.0,6278.9,54300,"","",True,"301-500"
34511121,"Peter Kiewit Sons’","https://www.kiewit.com",307,"Engineering, Construction","Engineering & Construction",10283.0,419.0,"",23000,"","",False,"301-500"
75178419,"Liberty Media","https://www.libertymedia.com",306,"Entertainment","Media",9273.0,561.0,13877.0,6753,6.06,6.22,True,"301-500"
89644464,"Republic Services","https://www.republicservices.com",305,"Diversified Outsourcing Services","Business Services",10158.0,1022.0,30177.0,36000,"","",True,"301-500"
21406197,"Henry Schein","https://www.henryschein.com",304,"Wholesalers: Health Care","Health Care",9623.0,592.0,10021.0,19000,7.64,7.13,True,"301-500"
40644590,"Fidelity National Information Services","https://www.fisglobal.com",303,"Financial Data Services","Business Services",12578.0,104.0,81343.0,55000,"","",True,"301-500"
49514850,"Alcoa","https://www.alcoa.com",302,"Metals","Materials",9286.0,170.0,4247.0,13800,6.04,5.65,False,"301-500"
63152784,"Sonic Automotive","https://www.sonicautomotive.com",301,"Automotive Retailing, Services","Retailing",10454.3,144.1,567.1,9300,"","",True,"301-500"
15927840,"Mutual of Omaha Insurance","https://www.mutualofomaha.com",300,"Insurance: Life, Health (stock)","Financials",10455.7,271.5,"",6072,"","",True,"201-300"
87601914,"Steel Dynamics","https://www.steeldynamics.com",299,"Metals","Materials",9602.0,571.0,8453.0,8385,5.86,7.41,False,"201-300"
2793073,"Molson Coors Beverage","https://www.molsoncoors.com",298,"Beverages","Food, Beverages & Tobacco",10579.4,241.7,8441.0,17700,"","",False,"201-300"
69573240,"ODP","https://www.officedepot.com",297,"Specialty Retailers: Other","Retailing",10647.0,99.0,867.7,40000,"","",True,"201-300"
61421604,"Boston Scientific","https://www.bostonscientific.com",296,"Medical Products and Equipment","Health Care",10108.0,3704.0,52495.0,36000,6.52,6.27,True,"201-300"
41255816,"eBay","https://www.ebay.com",295,"Internet Services and Retailing","Technology",10800.0,1786.0,23930.2,13300,"","",True,"201-300"
11857351,"FirstEnergy","https://www.firstenergycorp.com",294,"Utilities: Gas and Electric","Energy",10850.0,912.0,21666.4,12316,"","",True,"201-300"
58280832,"Entergy","https://www.entergy.com",293,"Utilities: Gas and Electric","Energy",10878.7,1241.2,18870.6,13635,"","",True,"201-300"
59476916,"Nvidia","https://www.nvidia.com",292,"Semiconductors","Technology",14777.0,3826.0,330936.0,13775,6.97,7.49,True,"201-300"
8504447,"Reliance Steel & Aluminum","https://www.rsac.com",291,"Metals","Materials",9126.0,406.0,8189.0,15300,6.59,6.78,False,"201-300"
37791241,"IQVIA Holdings","https://www.iqvia.com",290,"Health Care: Pharmacy and Other Services","Health Care",10956.0,176.0,36532.0,67000,6.67,6.68,True,"201-300"
28049975,"Leidos Holdings","https://www.leidos.com",289,"Information Technology Services","Technology",11999.0,612.0,15605.0,37000,5.89,"",True,"201-300"
77447655,"Keurig Dr Pepper","https://www.keurigdrpepper.com",288,"Beverages","Food, Beverages & Tobacco",11431.0,1303.0,44962.0,26000,5.84,6.23,False,"201-300"
94835721,"Discovery","https://www.corporate.discovery.com",287,"Entertainment","Media",11144.0,2069.0,9503.1,9200,6.25,6.77,True,"201-300"
64641415,"J.C. Penney","https://www.jcpenney.com",286,"General Merchandisers","Retailing",11167.0,268.0,115.6,90000,"","",True,"201-300"
31897534,"Adobe","https://www.adobe.com",285,"Computer Software","Technology",12868.0,5260.0,224860.0,22516,7.39,"",True,"201-300"
52654257,"Navistar International","https://www.navistar.com",284,"Construction and Farm Machinery","Industrials",11251.0,221.0,1640.6,12300,"","",True,"201-300"
59607113,"Norfolk Southern","https://www.norfolksouthern.com",283,"Railroads","Transportation",11296.0,2722.0,37537.3,24587,"","",True,"201-300"
29810937,"Baxter International","https://www.baxter.com",282,"Medical Products and Equipment","Health Care",11362.0,1001.0,41180.1,50000,"","",True,"201-300"
13079849,"Universal Health Services","https://www.uhsinc.com",281,"Health Care: Medical Facilities","Health Care",11369.0,881.0,11193.0,79050,6.4,6.86,True,"201-300"
5107203,"Fox","https://www.foxcorporation.com",280,"Entertainment","Media",11389.0,1595.0,14142.9,7700,"","",True,"201-300"
21075012,"Ball","https://www.ball.com",279,"Packaging, Containers","Materials",11398.0,518.0,30180.0,18300,"","",False,"201-300"
79448039,"W.W. Grainger","https://www.grainger.com",278,"Wholesalers: Diversified","Wholesalers",11703.0,630.0,21090.0,24550,7.21,7.48,False,"201-300"
32106330,"Corning","https://www.corning.com",277,"Electronics, Electrical Equip.","Industrials",11503.0,960.0,15664.2,49500,"","",True,"201-300"
54537981,"Xcel Energy","https://www.xcelenergy.com",276,"Electric and Gas Utilities","Energy",11526.0,1473.0,34381.0,11295,6.88,6.49,True,"201-300"
49656933,"Live Nation Entertainment","https://www.livenationentertainment.com",275,"Entertainment","Media",4514.0,1442.0,16009.0,10500,6.35,6.65,True,"201-300"
76452060,"Laboratory Corp. of America (Labcorp)","https://www.labcorp.com",274,"Health Care: Pharmacy and Other Services","Health Care",12443.0,845.0,22394.0,65000,"","",True,"201-300"
46177440,"Ally Financial","https://www.ally.com",273,"Diversified Financials","Financials",11618.0,1715.0,5402.5,8700,"","",True,"201-300"
17186047,"Crown Holdings","https://www.crowncork.com",272,"Packaging, Containers","Materials",11665.0,510.0,7875.8,33043,"","",False,"201-300"
80542798,"Charles Schwab","https://www.schwab.com",271,"Securities and Asset Management","Financials",12190.0,3299.0,109983.0,32000,7.13,7.53,True,"201-300"
19742213,"Vistra Energy","https://www.vistraenergy.com",270,"Energy","Energy",11809.0,928.0,7795.3,5475,"","",True,"201-300"
36433727,"Pacific Life","https://www.pacificlife.com",269,"Insurance: Life, Health (stock)","Financials",11847.0,725.0,"",3815,"","",True,"201-300"
83890025,"AutoZone","https://www.autozone.com",268,"Specialty Retailers: Other","Retailing",11863.7,1617.2,19756.2,75840,"","",True,"201-300"
35646797,"CSX","https://www.csx.com",267,"Railroads","Transportation",11937.0,3331.0,44161.7,20908,"","",True,"201-300"
20859101,"Unum Group","https://www.unum.com",266,"Insurance: Life, Health (stock)","Financials",11998.9,1100.3,3046.6,10300,"","",True,"201-300"
60048308,"Bed Bath & Beyond","https://www.bedbathandbeyond.com",265,"Specialty Retailers: Other","Retailing",12028.8,137.2,534.5,62000,"","",True,"201-300"
35504039,"Group 1 Automotive","https://www.group1auto.com",264,"Automotive Retailing, Services","Retailing",12043.8,174.0,813.2,15296,"","",True,"201-300"
28174171,"Expedia Group","https://www.expediagroup.com",263,"Internet Services and Retailing","Retailing",12067.0,565.0,7877.2,25400,"","",True,"201-300"
3524436,"Murphy USA","https://www.murphyusa.com",262,"Specialty Retailers","Retailing",10083.0,373.0,3575.0,7250,"","",True,"201-300"
91815058,"Quanta Services","https://www.quantaservices.com",261,"Engineering, Construction","Engineering & Construction",11404.0,394.0,11008.0,40300,6.16,5.49,False,"201-300"
53206828,"CenterPoint Energy","https://www.centerpointenergy.com",260,"Utilities: Gas and Electric","Energy",12301.0,791.0,7765.4,14262,"","",True,"201-300"
20520037,"Edison International","https://www.edisoninvestor.com",259,"Utilities: Gas and Electric","Energy",12347.0,1284.0,19867.6,12937,"","",True,"201-300"
